10,Neurología,24/02/2022,10
11,Nefrología,24/02/2022,7
12,Neumología,24/02/2022,16
13,Odontología,24/02/2022,17
14,Oftalmología,24/02/2022,12
15,Otorrinolaringología,24/02/2022,13
1,Cardiología,25/02/2022,28
2,Pediatría,25/02/2022,6
3,Ginecología,25/02/2022,16
4,Traumatología,25/02/2022,18
5,Psicología,25/02/2022,0
6,Dermatología,25/02/2022,6
7,Fonoaudiología,25/02/2022,5
8,Gastroenterología,25/02/2022,20
9,Medicina General,25/02/2022,9
10,Neurología,25/02/2022,4
11,Nefrología,25/02/2022,19
12,Neumología,25/02/2022,24
13,Odontología,25/02/2022,13
14,Oftalmología,25/02/2022,17
15,Otorrinolaringología,25/02/2022,30
1,Cardiología,26/02/2022,1
2,Pediatría,26/02/2022,5
3,Ginecología,26/02/2022,14
4,Traumatología,26/02/2022,3
5,Psicología,26/02/2022,26
6,Dermatología,26/02/2022,20
7,Fonoaudiología,26/02/2022,0
8,Gastroenterología,26/02/2022,2
9,Medicina General,26/02/2022,14
10,Neurología,26/02/2022,17
11,Nefrología,26/02/2022,17
12,Neumología,26/02/2022,2
13,Odontología,26/02/2022,14
14,Oftalmología,26/02/2022,8
15,Otorrinolaringología,26/02/2022,11
1,Cardiología,27/02/2022,13
2,Pediatría,27/02/2022,28
3,Ginecología,27/02/2022,2
4,Traumatología,27/02/2022,28
5,Psicología,27/02/2022,28
6,Dermatología,27/02/2022,9
7,Fonoaudiología,27/02/2022,20
8,Gastroenterología,27/02/2022,7
9,Medicina General,27/02/2022,28
10,Neurología,27/02/2022,17
11,Nefrología,27/02/2022,26
12,Neumología,27/02/2022,0
13,Odontología,27/02/2022,13
14,Oftalmología,27/02/2022,17
15,Otorrinolaringología,27/02/2022,4
1,Cardiología,28/02/2022,20
2,Pediatría,28/02/2022,28
3,Ginecología,28/02/2022,1
4,Traumatología,28/02/2022,13
5,Psicología,28/02/2022,4
6,Dermatología,28/02/2022,17
7,Fonoaudiología,28/02/2022,10
8,Gastroenterología,28/02/2022,18
9,Medicina General,28/02/2022,5
10,Neurología,28/02/2022,29
11,Nefrología,28/02/2022,26
12,Neumología,28/02/2022,28
13,Odontología,28/02/2022,13
14,Oftalmología,28/02/2022,13
15,Otorrinolaringología,28/02/2022,12
1,Cardiología,29/02/2022,9
2,Pediatría,29/02/2022,5
3,Ginecología,29/02/2022,8
4,Traumatología,29/02/2022,29
5,Psicología,29/02/2022,2
6,Dermatología,29/02/2022,13
7,Fonoaudiología,29/02/2022,17
8,Gastroenterología,29/02/2022,1
9,Medicina General,29/02/2022,12
10,Neurología,29/02/2022,5
11,Nefrología,29/02/2022,8
12,Neumología,29/02/2022,20
13,Odontología,29/02/2022,13
14,Oftalmología,29/02/2022,1
15,Otorrinolaringología,29/02/2022,9
1,Cardiología,30/02/2022,21
2,Pediatría,30/02/2022,21
3,Ginecología,30/02/2022,13
4,Traumatología,30/02/2022,22
5,Psicología,30/02/2022,19
6,Dermatología,30/02/2022,11
7,Fonoaudiología,30/02/2022,23
8,Gastroenterología,30/02/2022,16
9,Medicina General,30/02/2022,6
10,Neurología,30/02/2022,7
11,Nefrología,30/02/2022,26
12,Neumología,30/02/2022,4
13,Odontología,30/02/2022,12
14,Oftalmología,30/02/2022,21
15,Otorrinolaringología,30/02/2022,23
1,Cardiología,01/03/2022,3
2,Pediatría,01/03/2022,15
3,Ginecología,01/03/2022,25
4,Traumatología,01/03/2022,15
5,Psicología,01/03/2022,16
6,Dermatología,01/03/2022,10
7,Fonoaudiología,01/03/2022,28
8,Gastroenterología,01/03/2022,13
9,Medicina General,01/03/2022,12
10,Neurología,01/03/2022,28
11,Nefrología,01/03/2022,17
12,Neumología,01/03/2022,3
13,Odontología,01/03/2022,12
14,Oftalmología,01/03/2022,4
15,Otorrinolaringología,01/03/2022,3
1,Cardiología,02/03/2022,10
2,Pediatría,02/03/2022,21
3,Ginecología,02/03/2022,21
4,Traumatología,02/03/2022,20
5,Psicología,02/03/2022,9
6,Dermatología,02/03/2022,17
7,Fonoaudiología,02/03/2022,3
8,Gastroenterología,02/03/2022,20
9,Medicina General,02/03/2022,0
10,Neurología,02/03/2022,2
11,Nefrología,02/03/2022,0
12,Neumología,02/03/2022,21
13,Odontología,02/03/2022,26
14,Oftalmología,02/03/2022,10
15,Otorrinolaringología,02/03/2022,0
1,Cardiología,03/03/2022,11
2,Pediatría,03/03/2022,15
3,Ginecología,03/03/2022,30
4,Traumatología,03/03/2022,30
5,Psicología,03/03/2022,24
6,Dermatología,03/03/2022,1
7,Fonoaudiología,03/03/2022,4
8,Gastroenterología,03/03/2022,17
9,Medicina General,03/03/2022,0
10,Neurología,03/03/2022,23
11,Nefrología,03/03/2022,8
12,Neumología,03/03/2022,21
13,Odontología,03/03/2022,14
14,Oftalmología,03/03/2022,19
15,Otorrinolaringología,03/03/2022,27
1,Cardiología,04/03/2022,3
2,Pediatría,04/03/2022,11
3,Ginecología,04/03/2022,14
4,Traumatología,04/03/2022,14
5,Psicología,04/03/2022,24
6,Dermatología,04/03/2022,0
7,Fonoaudiología,04/03/2022,14
8,Gastroenterología,04/03/2022,26
9,Medicina General,04/03/2022,23
10,Neurología,04/03/2022,14
11,Nefrología,04/03/2022,11
12,Neumología,04/03/2022,3
13,Odontología,04/03/2022,16
14,Oftalmología,04/03/2022,28
15,Otorrinolaringología,04/03/2022,6
1,Cardiología,05/03/2022,25
2,Pediatría,05/03/2022,23
3,Ginecología,05/03/2022,8
4,Traumatología,05/03/2022,13
5,Psicología,05/03/2022,9
6,Dermatología,05/03/2022,17
7,Fonoaudiología,05/03/2022,9
8,Gastroenterología,05/03/2022,13
9,Medicina General,05/03/2022,13
10,Neurología,05/03/2022,9
11,Nefrología,05/03/2022,3
12,Neumología,05/03/2022,18
13,Odontología,05/03/2022,18
14,Oftalmología,05/03/2022,5
15,Otorrinolaringología,05/03/2022,10
1,Cardiología,06/03/2022,25
2,Pediatría,06/03/2022,17
3,Ginecología,06/03/2022,29
4,Traumatología,06/03/2022,2
5,Psicología,06/03/2022,21
6,Dermatología,06/03/2022,24
7,Fonoaudiología,06/03/2022,27
8,Gastroenterología,06/03/2022,12
9,Medicina General,06/03/2022,29
10,Neurología,06/03/2022,27
11,Nefrología,06/03/2022,22
12,Neumología,06/03/2022,12
13,Odontología,06/03/2022,15
14,Oftalmología,06/03/2022,22
15,Otorrinolaringología,06/03/2022,27
1,Cardiología,07/03/2022,21
2,Pediatría,07/03/2022,28
3,Ginecología,07/03/2022,13
4,Traumatología,07/03/2022,21
5,Psicología,07/03/2022,24
6,Dermatología,07/03/2022,1
7,Fonoaudiología,07/03/2022,2
8,Gastroenterología,07/03/2022,18
9,Medicina General,07/03/2022,25
10,Neurología,07/03/2022,30
11,Nefrología,07/03/2022,2
12,Neumología,07/03/2022,18
13,Odontología,07/03/2022,14
14,Oftalmología,07/03/2022,17
15,Otorrinolaringología,07/03/2022,10
1,Cardiología,08/03/2022,13
2,Pediatría,08/03/2022,23
3,Ginecología,08/03/2022,24
4,Traumatología,08/03/2022,28
5,Psicología,08/03/2022,3
6,Dermatología,08/03/2022,25
7,Fonoaudiología,08/03/2022,24
8,Gastroenterología,08/03/2022,15
9,Medicina General,08/03/2022,25
10,Neurología,08/03/2022,19
11,Nefrología,08/03/2022,24
12,Neumología,08/03/2022,25
13,Odontología,08/03/2022,4
14,Oftalmología,08/03/2022,19
15,Otorrinolaringología,08/03/2022,15
1,Cardiología,09/03/2022,15
2,Pediatría,09/03/2022,2
3,Ginecología,09/03/2022,15
4,Traumatología,09/03/2022,25
5,Psicología,09/03/2022,16
6,Dermatología,09/03/2022,9
7,Fonoaudiología,09/03/2022,26
8,Gastroenterología,09/03/2022,22
9,Medicina General,09/03/2022,10
10,Neurología,09/03/2022,21
11,Nefrología,09/03/2022,18
12,Neumología,09/03/2022,8
13,Odontología,09/03/2022,7
14,Oftalmología,09/03/2022,3
15,Otorrinolaringología,09/03/2022,15
1,Cardiología,10/03/2022,14
2,Pediatría,10/03/2022,29
3,Ginecología,10/03/2022,13
4,Traumatología,10/03/2022,13
5,Psicología,10/03/2022,1
6,Dermatología,10/03/2022,25
7,Fonoaudiología,10/03/2022,16
8,Gastroenterología,10/03/2022,1
9,Medicina General,10/03/2022,13
10,Neurología,10/03/2022,16
11,Nefrología,10/03/2022,18
12,Neumología,10/03/2022,11
13,Odontología,10/03/2022,19
14,Oftalmología,10/03/2022,29
15,Otorrinolaringología,10/03/2022,0
1,Cardiología,11/03/2022,17
2,Pediatría,11/03/2022,16
3,Ginecología,11/03/2022,20
4,Traumatología,11/03/2022,12
5,Psicología,11/03/2022,2
6,Dermatología,11/03/2022,17
7,Fonoaudiología,11/03/2022,17
8,Gastroenterología,11/03/2022,9
9,Medicina General,11/03/2022,30
10,Neurología,11/03/2022,22
11,Nefrología,11/03/2022,14
12,Neumología,11/03/2022,29
13,Odontología,11/03/2022,30
14,Oftalmología,11/03/2022,21
15,Otorrinolaringología,11/03/2022,5
1,Cardiología,12/03/2022,19
2,Pediatría,12/03/2022,22
3,Ginecología,12/03/2022,6
4,Traumatología,12/03/2022,19
5,Psicología,12/03/2022,4
6,Dermatología,12/03/2022,6
7,Fonoaudiología,12/03/2022,18
8,Gastroenterología,12/03/2022,5
9,Medicina General,12/03/2022,9
10,Neurología,12/03/2022,17
11,Nefrología,12/03/2022,10
12,Neumología,12/03/2022,15
13,Odontología,12/03/2022,29
14,Oftalmología,12/03/2022,12
15,Otorrinolaringología,12/03/2022,21
1,Cardiología,13/03/2022,1
2,Pediatría,13/03/2022,15
3,Ginecología,13/03/2022,4
4,Traumatología,13/03/2022,26
5,Psicología,13/03/2022,15
6,Dermatología,13/03/2022,3
7,Fonoaudiología,13/03/2022,9
8,Gastroenterología,13/03/2022,19
9,Medicina General,13/03/2022,30
10,Neurología,13/03/2022,27
11,Nefrología,13/03/2022,17
12,Neumología,13/03/2022,1
13,Odontología,13/03/2022,23
14,Oftalmología,13/03/2022,16
15,Otorrinolaringología,13/03/2022,15
1,Cardiología,14/03/2022,30
2,Pediatría,14/03/2022,23
3,Ginecología,14/03/2022,23
4,Traumatología,14/03/2022,13
5,Psicología,14/03/2022,11
6,Dermatología,14/03/2022,4
7,Fonoaudiología,14/03/2022,27
8,Gastroenterología,14/03/2022,28
9,Medicina General,14/03/2022,28
10,Neurología,14/03/2022,3
11,Nefrología,14/03/2022,27
12,Neumología,14/03/2022,5
13,Odontología,14/03/2022,12
14,Oftalmología,14/03/2022,22
15,Otorrinolaringología,14/03/2022,7
1,Cardiología,15/03/2022,13
2,Pediatría,15/03/2022,3
3,Ginecología,15/03/2022,13
4,Traumatología,15/03/2022,12
5,Psicología,15/03/2022,2
6,Dermatología,15/03/2022,25
7,Fonoaudiología,15/03/2022,28
8,Gastroenterología,15/03/2022,3
9,Medicina General,15/03/2022,5
10,Neurología,15/03/2022,8
11,Nefrología,15/03/2022,4
12,Neumología,15/03/2022,23
13,Odontología,15/03/2022,8
14,Oftalmología,15/03/2022,5
15,Otorrinolaringología,15/03/2022,24
1,Cardiología,16/03/2022,26
2,Pediatría,16/03/2022,18
3,Ginecología,16/03/2022,1
4,Traumatología,16/03/2022,27
5,Psicología,16/03/2022,1
6,Dermatología,16/03/2022,16
7,Fonoaudiología,16/03/2022,15
8,Gastroenterología,16/03/2022,8
9,Medicina General,16/03/2022,14
10,Neurología,16/03/2022,4
11,Nefrología,16/03/2022,27
12,Neumología,16/03/2022,17
13,Odontología,16/03/2022,7
14,Oftalmología,16/03/2022,6
15,Otorrinolaringología,16/03/2022,18
1,Cardiología,17/03/2022,4
2,Pediatría,17/03/2022,23
3,Ginecología,17/03/2022,27
4,Traumatología,17/03/2022,27
5,Psicología,17/03/2022,19
6,Dermatología,17/03/2022,7
7,Fonoaudiología,17/03/2022,16
8,Gastroenterología,17/03/2022,4
9,Medicina General,17/03/2022,26
10,Neurología,17/03/2022,27
11,Nefrología,17/03/2022,26
12,Neumología,17/03/2022,20
13,Odontología,17/03/2022,20
14,Oftalmología,17/03/2022,4
15,Otorrinolaringología,17/03/2022,2
1,Cardiología,18/03/2022,14
2,Pediatría,18/03/2022,23
3,Ginecología,18/03/2022,11
4,Traumatología,18/03/2022,21
5,Psicología,18/03/2022,26
6,Dermatología,18/03/2022,27
7,Fonoaudiología,18/03/2022,16
8,Gastroenterología,18/03/2022,15
9,Medicina General,18/03/2022,9
10,Neurología,18/03/2022,12
11,Nefrología,18/03/2022,30
12,Neumología,18/03/2022,15
13,Odontología,18/03/2022,11
14,Oftalmología,18/03/2022,26
15,Otorrinolaringología,18/03/2022,1
1,Cardiología,19/03/2022,21
2,Pediatría,19/03/2022,13
3,Ginecología,19/03/2022,20
4,Traumatología,19/03/2022,21
5,Psicología,19/03/2022,8
6,Dermatología,19/03/2022,13
7,Fonoaudiología,19/03/2022,11
8,Gastroenterología,19/03/2022,27
9,Medicina General,19/03/2022,10
10,Neurología,19/03/2022,14
11,Nefrología,19/03/2022,27
12,Neumología,19/03/2022,14
13,Odontología,19/03/2022,17
14,Oftalmología,19/03/2022,26
15,Otorrinolaringología,19/03/2022,22
1,Cardiología,20/03/2022,15
2,Pediatría,20/03/2022,23
3,Ginecología,20/03/2022,23
4,Traumatología,20/03/2022,26
5,Psicología,20/03/2022,19
6,Dermatología,20/03/2022,10
7,Fonoaudiología,20/03/2022,24
8,Gastroenterología,20/03/2022,1
9,Medicina General,20/03/2022,27
10,Neurología,20/03/2022,14
11,Nefrología,20/03/2022,8
12,Neumología,20/03/2022,14
13,Odontología,20/03/2022,18
14,Oftalmología,20/03/2022,5
15,Otorrinolaringología,20/03/2022,16
1,Cardiología,21/03/2022,20
2,Pediatría,21/03/2022,6
3,Ginecología,21/03/2022,5
4,Traumatología,21/03/2022,18
5,Psicología,21/03/2022,11
6,Dermatología,21/03/2022,22
7,Fonoaudiología,21/03/2022,11
8,Gastroenterología,21/03/2022,19
9,Medicina General,21/03/2022,4
10,Neurología,21/03/2022,6
11,Nefrología,21/03/2022,24
12,Neumología,21/03/2022,24
13,Odontología,21/03/2022,0
14,Oftalmología,21/03/2022,20
15,Otorrinolaringología,21/03/2022,9
1,Cardiología,22/03/2022,3
2,Pediatría,22/03/2022,2
3,Ginecología,22/03/2022,10
4,Traumatología,22/03/2022,15
5,Psicología,22/03/2022,8
6,Dermatología,22/03/2022,20
7,Fonoaudiología,22/03/2022,9
8,Gastroenterología,22/03/2022,25
9,Medicina General,22/03/2022,6
10,Neurología,22/03/2022,3
11,Nefrología,22/03/2022,24
12,Neumología,22/03/2022,24
13,Odontología,22/03/2022,12
14,Oftalmología,22/03/2022,14
15,Otorrinolaringología,22/03/2022,18
1,Cardiología,23/03/2022,18
2,Pediatría,23/03/2022,7
3,Ginecología,23/03/2022,28
4,Traumatología,23/03/2022,28
5,Psicología,23/03/2022,5
6,Dermatología,23/03/2022,16
7,Fonoaudiología,23/03/2022,28
8,Gastroenterología,23/03/2022,19
9,Medicina General,23/03/2022,7
10,Neurología,23/03/2022,18
11,Nefrología,23/03/2022,9
12,Neumología,23/03/2022,21
13,Odontología,23/03/2022,9
14,Oftalmología,23/03/2022,11
15,Otorrinolaringología,23/03/2022,27
1,Cardiología,24/03/2022,16
2,Pediatría,24/03/2022,23
3,Ginecología,24/03/2022,10
4,Traumatología,24/03/2022,18
5,Psicología,24/03/2022,5
6,Dermatología,24/03/2022,20
7,Fonoaudiología,24/03/2022,21
8,Gastroenterología,24/03/2022,5
9,Medicina General,24/03/2022,9
10,Neurología,24/03/2022,16
11,Nefrología,24/03/2022,8
12,Neumología,24/03/2022,28
13,Odontología,24/03/2022,24
14,Oftalmología,24/03/2022,25
15,Otorrinolaringología,24/03/2022,27
1,Cardiología,25/03/2022,30
2,Pediatría,25/03/2022,24
3,Ginecología,25/03/2022,9
4,Traumatología,25/03/2022,26
5,Psicología,25/03/2022,9
6,Dermatología,25/03/2022,6
7,Fonoaudiología,25/03/2022,20
8,Gastroenterología,25/03/2022,11
9,Medicina General,25/03/2022,7
10,Neurología,25/03/2022,20
11,Nefrología,25/03/2022,0
12,Neumología,25/03/2022,13
13,Odontología,25/03/2022,16
14,Oftalmología,25/03/2022,26
15,Otorrinolaringología,25/03/2022,10
1,Cardiología,26/03/2022,13
2,Pediatría,26/03/2022,4
3,Ginecología,26/03/2022,13
4,Traumatología,26/03/2022,28
5,Psicología,26/03/2022,27
6,Dermatología,26/03/2022,1
7,Fonoaudiología,26/03/2022,1
8,Gastroenterología,26/03/2022,7
9,Medicina General,26/03/2022,14
10,Neurología,26/03/2022,23
11,Nefrología,26/03/2022,2
12,Neumología,26/03/2022,16
13,Odontología,26/03/2022,26
14,Oftalmología,26/03/2022,5
15,Otorrinolaringología,26/03/2022,4
1,Cardiología,27/03/2022,10
2,Pediatría,27/03/2022,7
3,Ginecología,27/03/2022,10
4,Traumatología,27/03/2022,0
5,Psicología,27/03/2022,1
6,Dermatología,27/03/2022,15
7,Fonoaudiología,27/03/2022,4
8,Gastroenterología,27/03/2022,16
9,Medicina General,27/03/2022,4
10,Neurología,27/03/2022,1
11,Nefrología,27/03/2022,8
12,Neumología,27/03/2022,1
13,Odontología,27/03/2022,21
14,Oftalmología,27/03/2022,26
15,Otorrinolaringología,27/03/2022,24
1,Cardiología,28/03/2022,14
2,Pediatría,28/03/2022,24
3,Ginecología,28/03/2022,2
4,Traumatología,28/03/2022,2
5,Psicología,28/03/2022,29
6,Dermatología,28/03/2022,25
7,Fonoaudiología,28/03/2022,23
8,Gastroenterología,28/03/2022,30
9,Medicina General,28/03/2022,20
10,Neurología,28/03/2022,17
11,Nefrología,28/03/2022,4
12,Neumología,28/03/2022,5
13,Odontología,28/03/2022,21
14,Oftalmología,28/03/2022,9
15,Otorrinolaringología,28/03/2022,17
1,Cardiología,29/03/2022,21
2,Pediatría,29/03/2022,21
3,Ginecología,29/03/2022,28
4,Traumatología,29/03/2022,10
5,Psicología,29/03/2022,25
6,Dermatología,29/03/2022,27
7,Fonoaudiología,29/03/2022,16
8,Gastroenterología,29/03/2022,8
9,Medicina General,29/03/2022,12
10,Neurología,29/03/2022,14
11,Nefrología,29/03/2022,17
12,Neumología,29/03/2022,10
13,Odontología,29/03/2022,21
14,Oftalmología,29/03/2022,11
15,Otorrinolaringología,29/03/2022,8
1,Cardiología,30/03/2022,0
2,Pediatría,30/03/2022,16
3,Ginecología,30/03/2022,8
4,Traumatología,30/03/2022,30
5,Psicología,30/03/2022,22
6,Dermatología,30/03/2022,27
7,Fonoaudiología,30/03/2022,1
8,Gastroenterología,30/03/2022,16
9,Medicina General,30/03/2022,17
10,Neurología,30/03/2022,5
11,Nefrología,30/03/2022,21
12,Neumología,30/03/2022,20
13,Odontología,30/03/2022,5
14,Oftalmología,30/03/2022,6
15,Otorrinolaringología,30/03/2022,24
