4,Traumatología,06/08/2020,23
5,Psicología,06/08/2020,20
6,Dermatología,06/08/2020,12
7,Fonoaudiología,06/08/2020,9
8,Gastroenterología,06/08/2020,14
9,Medicina General,06/08/2020,25
10,Neurología,06/08/2020,21
11,Nefrología,06/08/2020,20
12,Neumología,06/08/2020,12
13,Odontología,06/08/2020,21
14,Oftalmología,06/08/2020,27
15,Otorrinolaringología,06/08/2020,27
1,Cardiología,07/08/2020,8
2,Pediatría,07/08/2020,22
3,Ginecología,07/08/2020,0
4,Traumatología,07/08/2020,23
5,Psicología,07/08/2020,17
6,Dermatología,07/08/2020,12
7,Fonoaudiología,07/08/2020,7
8,Gastroenterología,07/08/2020,14
9,Medicina General,07/08/2020,5
10,Neurología,07/08/2020,3
11,Nefrología,07/08/2020,16
12,Neumología,07/08/2020,2
13,Odontología,07/08/2020,30
14,Oftalmología,07/08/2020,2
15,Otorrinolaringología,07/08/2020,7
1,Cardiología,08/08/2020,5
2,Pediatría,08/08/2020,13
3,Ginecología,08/08/2020,4
4,Traumatología,08/08/2020,8
5,Psicología,08/08/2020,22
6,Dermatología,08/08/2020,21
7,Fonoaudiología,08/08/2020,7
8,Gastroenterología,08/08/2020,12
9,Medicina General,08/08/2020,20
10,Neurología,08/08/2020,30
11,Nefrología,08/08/2020,3
12,Neumología,08/08/2020,20
13,Odontología,08/08/2020,19
14,Oftalmología,08/08/2020,11
15,Otorrinolaringología,08/08/2020,0
1,Cardiología,09/08/2020,12
2,Pediatría,09/08/2020,5
3,Ginecología,09/08/2020,16
4,Traumatología,09/08/2020,6
5,Psicología,09/08/2020,25
6,Dermatología,09/08/2020,30
7,Fonoaudiología,09/08/2020,17
8,Gastroenterología,09/08/2020,30
9,Medicina General,09/08/2020,23
10,Neurología,09/08/2020,30
11,Nefrología,09/08/2020,27
12,Neumología,09/08/2020,16
13,Odontología,09/08/2020,20
14,Oftalmología,09/08/2020,9
15,Otorrinolaringología,09/08/2020,4
1,Cardiología,10/08/2020,5
2,Pediatría,10/08/2020,13
3,Ginecología,10/08/2020,1
4,Traumatología,10/08/2020,12
5,Psicología,10/08/2020,25
6,Dermatología,10/08/2020,14
7,Fonoaudiología,10/08/2020,16
8,Gastroenterología,10/08/2020,6
9,Medicina General,10/08/2020,13
10,Neurología,10/08/2020,10
11,Nefrología,10/08/2020,10
12,Neumología,10/08/2020,26
13,Odontología,10/08/2020,10
14,Oftalmología,10/08/2020,16
15,Otorrinolaringología,10/08/2020,7
1,Cardiología,11/08/2020,10
2,Pediatría,11/08/2020,8
3,Ginecología,11/08/2020,2
4,Traumatología,11/08/2020,21
5,Psicología,11/08/2020,0
6,Dermatología,11/08/2020,0
7,Fonoaudiología,11/08/2020,15
8,Gastroenterología,11/08/2020,27
9,Medicina General,11/08/2020,26
10,Neurología,11/08/2020,10
11,Nefrología,11/08/2020,18
12,Neumología,11/08/2020,13
13,Odontología,11/08/2020,24
14,Oftalmología,11/08/2020,27
15,Otorrinolaringología,11/08/2020,0
1,Cardiología,12/08/2020,14
2,Pediatría,12/08/2020,24
3,Ginecología,12/08/2020,12
4,Traumatología,12/08/2020,25
5,Psicología,12/08/2020,29
6,Dermatología,12/08/2020,4
7,Fonoaudiología,12/08/2020,3
8,Gastroenterología,12/08/2020,0
9,Medicina General,12/08/2020,16
10,Neurología,12/08/2020,15
11,Nefrología,12/08/2020,2
12,Neumología,12/08/2020,10
13,Odontología,12/08/2020,27
14,Oftalmología,12/08/2020,1
15,Otorrinolaringología,12/08/2020,3
1,Cardiología,13/08/2020,8
2,Pediatría,13/08/2020,2
3,Ginecología,13/08/2020,27
4,Traumatología,13/08/2020,4
5,Psicología,13/08/2020,11
6,Dermatología,13/08/2020,0
7,Fonoaudiología,13/08/2020,6
8,Gastroenterología,13/08/2020,25
9,Medicina General,13/08/2020,16
10,Neurología,13/08/2020,8
11,Nefrología,13/08/2020,29
12,Neumología,13/08/2020,2
13,Odontología,13/08/2020,27
14,Oftalmología,13/08/2020,2
15,Otorrinolaringología,13/08/2020,22
1,Cardiología,14/08/2020,20
2,Pediatría,14/08/2020,18
3,Ginecología,14/08/2020,1
4,Traumatología,14/08/2020,27
5,Psicología,14/08/2020,27
6,Dermatología,14/08/2020,10
7,Fonoaudiología,14/08/2020,12
8,Gastroenterología,14/08/2020,11
9,Medicina General,14/08/2020,6
10,Neurología,14/08/2020,12
11,Nefrología,14/08/2020,24
12,Neumología,14/08/2020,21
13,Odontología,14/08/2020,4
14,Oftalmología,14/08/2020,0
15,Otorrinolaringología,14/08/2020,15
1,Cardiología,15/08/2020,16
2,Pediatría,15/08/2020,4
3,Ginecología,15/08/2020,0
4,Traumatología,15/08/2020,10
5,Psicología,15/08/2020,20
6,Dermatología,15/08/2020,10
7,Fonoaudiología,15/08/2020,27
8,Gastroenterología,15/08/2020,14
9,Medicina General,15/08/2020,30
10,Neurología,15/08/2020,6
11,Nefrología,15/08/2020,1
12,Neumología,15/08/2020,15
13,Odontología,15/08/2020,16
14,Oftalmología,15/08/2020,4
15,Otorrinolaringología,15/08/2020,15
1,Cardiología,16/08/2020,18
2,Pediatría,16/08/2020,11
3,Ginecología,16/08/2020,18
4,Traumatología,16/08/2020,14
5,Psicología,16/08/2020,7
6,Dermatología,16/08/2020,9
7,Fonoaudiología,16/08/2020,29
8,Gastroenterología,16/08/2020,27
9,Medicina General,16/08/2020,8
10,Neurología,16/08/2020,9
11,Nefrología,16/08/2020,7
12,Neumología,16/08/2020,2
13,Odontología,16/08/2020,27
14,Oftalmología,16/08/2020,9
15,Otorrinolaringología,16/08/2020,5
1,Cardiología,17/08/2020,11
2,Pediatría,17/08/2020,2
3,Ginecología,17/08/2020,11
4,Traumatología,17/08/2020,12
5,Psicología,17/08/2020,0
6,Dermatología,17/08/2020,23
7,Fonoaudiología,17/08/2020,14
8,Gastroenterología,17/08/2020,24
9,Medicina General,17/08/2020,11
10,Neurología,17/08/2020,13
11,Nefrología,17/08/2020,27
12,Neumología,17/08/2020,5
13,Odontología,17/08/2020,4
14,Oftalmología,17/08/2020,18
15,Otorrinolaringología,17/08/2020,2
1,Cardiología,18/08/2020,14
2,Pediatría,18/08/2020,16
3,Ginecología,18/08/2020,18
4,Traumatología,18/08/2020,22
5,Psicología,18/08/2020,9
6,Dermatología,18/08/2020,21
7,Fonoaudiología,18/08/2020,6
8,Gastroenterología,18/08/2020,25
9,Medicina General,18/08/2020,0
10,Neurología,18/08/2020,13
11,Nefrología,18/08/2020,16
12,Neumología,18/08/2020,0
13,Odontología,18/08/2020,2
14,Oftalmología,18/08/2020,5
15,Otorrinolaringología,18/08/2020,23
1,Cardiología,19/08/2020,23
2,Pediatría,19/08/2020,12
3,Ginecología,19/08/2020,22
4,Traumatología,19/08/2020,2
5,Psicología,19/08/2020,7
6,Dermatología,19/08/2020,12
7,Fonoaudiología,19/08/2020,19
8,Gastroenterología,19/08/2020,9
9,Medicina General,19/08/2020,16
10,Neurología,19/08/2020,13
11,Nefrología,19/08/2020,3
12,Neumología,19/08/2020,9
13,Odontología,19/08/2020,26
14,Oftalmología,19/08/2020,13
15,Otorrinolaringología,19/08/2020,13
1,Cardiología,20/08/2020,10
2,Pediatría,20/08/2020,28
3,Ginecología,20/08/2020,18
4,Traumatología,20/08/2020,30
5,Psicología,20/08/2020,11
6,Dermatología,20/08/2020,11
7,Fonoaudiología,20/08/2020,6
8,Gastroenterología,20/08/2020,10
9,Medicina General,20/08/2020,27
10,Neurología,20/08/2020,6
11,Nefrología,20/08/2020,8
12,Neumología,20/08/2020,3
13,Odontología,20/08/2020,27
14,Oftalmología,20/08/2020,14
15,Otorrinolaringología,20/08/2020,0
1,Cardiología,21/08/2020,27
2,Pediatría,21/08/2020,23
3,Ginecología,21/08/2020,5
4,Traumatología,21/08/2020,23
5,Psicología,21/08/2020,16
6,Dermatología,21/08/2020,15
7,Fonoaudiología,21/08/2020,7
8,Gastroenterología,21/08/2020,1
9,Medicina General,21/08/2020,7
10,Neurología,21/08/2020,2
11,Nefrología,21/08/2020,0
12,Neumología,21/08/2020,5
13,Odontología,21/08/2020,17
14,Oftalmología,21/08/2020,21
15,Otorrinolaringología,21/08/2020,4
1,Cardiología,22/08/2020,22
2,Pediatría,22/08/2020,4
3,Ginecología,22/08/2020,2
4,Traumatología,22/08/2020,14
5,Psicología,22/08/2020,0
6,Dermatología,22/08/2020,6
7,Fonoaudiología,22/08/2020,30
8,Gastroenterología,22/08/2020,6
9,Medicina General,22/08/2020,28
10,Neurología,22/08/2020,5
11,Nefrología,22/08/2020,28
12,Neumología,22/08/2020,16
13,Odontología,22/08/2020,9
14,Oftalmología,22/08/2020,16
15,Otorrinolaringología,22/08/2020,5
1,Cardiología,23/08/2020,17
2,Pediatría,23/08/2020,7
3,Ginecología,23/08/2020,22
4,Traumatología,23/08/2020,7
5,Psicología,23/08/2020,3
6,Dermatología,23/08/2020,14
7,Fonoaudiología,23/08/2020,18
8,Gastroenterología,23/08/2020,5
9,Medicina General,23/08/2020,17
10,Neurología,23/08/2020,8
11,Nefrología,23/08/2020,26
12,Neumología,23/08/2020,2
13,Odontología,23/08/2020,10
14,Oftalmología,23/08/2020,7
15,Otorrinolaringología,23/08/2020,13
1,Cardiología,24/08/2020,27
2,Pediatría,24/08/2020,9
3,Ginecología,24/08/2020,30
4,Traumatología,24/08/2020,27
5,Psicología,24/08/2020,1
6,Dermatología,24/08/2020,9
7,Fonoaudiología,24/08/2020,19
8,Gastroenterología,24/08/2020,28
9,Medicina General,24/08/2020,3
10,Neurología,24/08/2020,6
11,Nefrología,24/08/2020,18
12,Neumología,24/08/2020,13
13,Odontología,24/08/2020,9
14,Oftalmología,24/08/2020,13
15,Otorrinolaringología,24/08/2020,6
1,Cardiología,25/08/2020,9
2,Pediatría,25/08/2020,12
3,Ginecología,25/08/2020,1
4,Traumatología,25/08/2020,0
5,Psicología,25/08/2020,9
6,Dermatología,25/08/2020,21
7,Fonoaudiología,25/08/2020,3
8,Gastroenterología,25/08/2020,29
9,Medicina General,25/08/2020,18
10,Neurología,25/08/2020,23
11,Nefrología,25/08/2020,26
12,Neumología,25/08/2020,27
13,Odontología,25/08/2020,13
14,Oftalmología,25/08/2020,7
15,Otorrinolaringología,25/08/2020,17
1,Cardiología,26/08/2020,5
2,Pediatría,26/08/2020,27
3,Ginecología,26/08/2020,25
4,Traumatología,26/08/2020,0
5,Psicología,26/08/2020,24
6,Dermatología,26/08/2020,1
7,Fonoaudiología,26/08/2020,15
8,Gastroenterología,26/08/2020,23
9,Medicina General,26/08/2020,27
10,Neurología,26/08/2020,2
11,Nefrología,26/08/2020,27
12,Neumología,26/08/2020,30
13,Odontología,26/08/2020,16
14,Oftalmología,26/08/2020,1
15,Otorrinolaringología,26/08/2020,20
1,Cardiología,27/08/2020,20
2,Pediatría,27/08/2020,4
3,Ginecología,27/08/2020,5
4,Traumatología,27/08/2020,6
5,Psicología,27/08/2020,27
6,Dermatología,27/08/2020,3
7,Fonoaudiología,27/08/2020,24
8,Gastroenterología,27/08/2020,6
9,Medicina General,27/08/2020,30
10,Neurología,27/08/2020,29
11,Nefrología,27/08/2020,10
12,Neumología,27/08/2020,28
13,Odontología,27/08/2020,9
14,Oftalmología,27/08/2020,18
15,Otorrinolaringología,27/08/2020,19
1,Cardiología,28/08/2020,0
2,Pediatría,28/08/2020,2
3,Ginecología,28/08/2020,18
4,Traumatología,28/08/2020,20
5,Psicología,28/08/2020,24
6,Dermatología,28/08/2020,11
7,Fonoaudiología,28/08/2020,8
8,Gastroenterología,28/08/2020,1
9,Medicina General,28/08/2020,17
10,Neurología,28/08/2020,13
11,Nefrología,28/08/2020,13
12,Neumología,28/08/2020,7
13,Odontología,28/08/2020,26
14,Oftalmología,28/08/2020,5
15,Otorrinolaringología,28/08/2020,27
1,Cardiología,29/08/2020,12
2,Pediatría,29/08/2020,19
3,Ginecología,29/08/2020,14
4,Traumatología,29/08/2020,9
5,Psicología,29/08/2020,20
6,Dermatología,29/08/2020,18
7,Fonoaudiología,29/08/2020,20
8,Gastroenterología,29/08/2020,25
9,Medicina General,29/08/2020,27
10,Neurología,29/08/2020,26
11,Nefrología,29/08/2020,16
12,Neumología,29/08/2020,18
13,Odontología,29/08/2020,7
14,Oftalmología,29/08/2020,5
15,Otorrinolaringología,29/08/2020,21
1,Cardiología,30/08/2020,10
2,Pediatría,30/08/2020,23
3,Ginecología,30/08/2020,12
4,Traumatología,30/08/2020,1
5,Psicología,30/08/2020,16
6,Dermatología,30/08/2020,8
7,Fonoaudiología,30/08/2020,27
8,Gastroenterología,30/08/2020,19
9,Medicina General,30/08/2020,21
10,Neurología,30/08/2020,11
11,Nefrología,30/08/2020,23
12,Neumología,30/08/2020,22
13,Odontología,30/08/2020,28
14,Oftalmología,30/08/2020,3
15,Otorrinolaringología,30/08/2020,16
1,Cardiología,01/09/2020,17
2,Pediatría,01/09/2020,16
3,Ginecología,01/09/2020,16
4,Traumatología,01/09/2020,7
5,Psicología,01/09/2020,3
6,Dermatología,01/09/2020,14
7,Fonoaudiología,01/09/2020,16
8,Gastroenterología,01/09/2020,26
9,Medicina General,01/09/2020,11
10,Neurología,01/09/2020,23
11,Nefrología,01/09/2020,20
12,Neumología,01/09/2020,5
13,Odontología,01/09/2020,9
14,Oftalmología,01/09/2020,12
15,Otorrinolaringología,01/09/2020,10
1,Cardiología,02/09/2020,6
2,Pediatría,02/09/2020,10
3,Ginecología,02/09/2020,29
4,Traumatología,02/09/2020,10
5,Psicología,02/09/2020,30
6,Dermatología,02/09/2020,9
7,Fonoaudiología,02/09/2020,17
8,Gastroenterología,02/09/2020,3
9,Medicina General,02/09/2020,18
10,Neurología,02/09/2020,4
11,Nefrología,02/09/2020,14
12,Neumología,02/09/2020,19
13,Odontología,02/09/2020,22
14,Oftalmología,02/09/2020,8
15,Otorrinolaringología,02/09/2020,18
1,Cardiología,03/09/2020,17
2,Pediatría,03/09/2020,29
3,Ginecología,03/09/2020,29
4,Traumatología,03/09/2020,27
5,Psicología,03/09/2020,11
6,Dermatología,03/09/2020,9
7,Fonoaudiología,03/09/2020,10
8,Gastroenterología,03/09/2020,14
9,Medicina General,03/09/2020,20
10,Neurología,03/09/2020,8
11,Nefrología,03/09/2020,29
12,Neumología,03/09/2020,22
13,Odontología,03/09/2020,2
14,Oftalmología,03/09/2020,17
15,Otorrinolaringología,03/09/2020,1
1,Cardiología,04/09/2020,20
2,Pediatría,04/09/2020,5
3,Ginecología,04/09/2020,15
4,Traumatología,04/09/2020,14
5,Psicología,04/09/2020,30
6,Dermatología,04/09/2020,13
7,Fonoaudiología,04/09/2020,23
8,Gastroenterología,04/09/2020,28
9,Medicina General,04/09/2020,29
10,Neurología,04/09/2020,7
11,Nefrología,04/09/2020,23
12,Neumología,04/09/2020,8
13,Odontología,04/09/2020,30
14,Oftalmología,04/09/2020,5
15,Otorrinolaringología,04/09/2020,16
1,Cardiología,05/09/2020,29
2,Pediatría,05/09/2020,11
3,Ginecología,05/09/2020,19
4,Traumatología,05/09/2020,23
5,Psicología,05/09/2020,25
6,Dermatología,05/09/2020,7
7,Fonoaudiología,05/09/2020,18
8,Gastroenterología,05/09/2020,0
9,Medicina General,05/09/2020,20
10,Neurología,05/09/2020,7
11,Nefrología,05/09/2020,28
12,Neumología,05/09/2020,21
13,Odontología,05/09/2020,8
14,Oftalmología,05/09/2020,27
15,Otorrinolaringología,05/09/2020,13
1,Cardiología,06/09/2020,2
2,Pediatría,06/09/2020,29
3,Ginecología,06/09/2020,10
4,Traumatología,06/09/2020,29
5,Psicología,06/09/2020,0
6,Dermatología,06/09/2020,23
7,Fonoaudiología,06/09/2020,21
8,Gastroenterología,06/09/2020,23
9,Medicina General,06/09/2020,6
10,Neurología,06/09/2020,23
11,Nefrología,06/09/2020,6
12,Neumología,06/09/2020,2
13,Odontología,06/09/2020,19
14,Oftalmología,06/09/2020,23
15,Otorrinolaringología,06/09/2020,6
1,Cardiología,07/09/2020,22
2,Pediatría,07/09/2020,3
3,Ginecología,07/09/2020,27
4,Traumatología,07/09/2020,28
5,Psicología,07/09/2020,20
6,Dermatología,07/09/2020,24
7,Fonoaudiología,07/09/2020,17
8,Gastroenterología,07/09/2020,10
9,Medicina General,07/09/2020,15
10,Neurología,07/09/2020,5
11,Nefrología,07/09/2020,19
12,Neumología,07/09/2020,24
13,Odontología,07/09/2020,21
14,Oftalmología,07/09/2020,11
15,Otorrinolaringología,07/09/2020,18
1,Cardiología,08/09/2020,15
2,Pediatría,08/09/2020,25
3,Ginecología,08/09/2020,12
4,Traumatología,08/09/2020,6
5,Psicología,08/09/2020,0
6,Dermatología,08/09/2020,22
7,Fonoaudiología,08/09/2020,0
8,Gastroenterología,08/09/2020,22
9,Medicina General,08/09/2020,23
10,Neurología,08/09/2020,2
11,Nefrología,08/09/2020,19
12,Neumología,08/09/2020,10
13,Odontología,08/09/2020,7
14,Oftalmología,08/09/2020,27
15,Otorrinolaringología,08/09/2020,17
1,Cardiología,09/09/2020,11
2,Pediatría,09/09/2020,1
3,Ginecología,09/09/2020,23
4,Traumatología,09/09/2020,22
5,Psicología,09/09/2020,28
6,Dermatología,09/09/2020,25
7,Fonoaudiología,09/09/2020,20
8,Gastroenterología,09/09/2020,30
9,Medicina General,09/09/2020,25
10,Neurología,09/09/2020,29
11,Nefrología,09/09/2020,3
12,Neumología,09/09/2020,19
13,Odontología,09/09/2020,14
14,Oftalmología,09/09/2020,21
15,Otorrinolaringología,09/09/2020,7
1,Cardiología,10/09/2020,16
2,Pediatría,10/09/2020,22
3,Ginecología,10/09/2020,18
4,Traumatología,10/09/2020,16
5,Psicología,10/09/2020,6
6,Dermatología,10/09/2020,26
7,Fonoaudiología,10/09/2020,26
8,Gastroenterología,10/09/2020,20
9,Medicina General,10/09/2020,8
10,Neurología,10/09/2020,5
11,Nefrología,10/09/2020,1
12,Neumología,10/09/2020,2
13,Odontología,10/09/2020,19
14,Oftalmología,10/09/2020,13
15,Otorrinolaringología,10/09/2020,19
1,Cardiología,11/09/2020,0
2,Pediatría,11/09/2020,1
3,Ginecología,11/09/2020,6
4,Traumatología,11/09/2020,25
5,Psicología,11/09/2020,21
6,Dermatología,11/09/2020,17
7,Fonoaudiología,11/09/2020,5
8,Gastroenterología,11/09/2020,9
9,Medicina General,11/09/2020,12
10,Neurología,11/09/2020,12
11,Nefrología,11/09/2020,18
12,Neumología,11/09/2020,7
13,Odontología,11/09/2020,20
14,Oftalmología,11/09/2020,7
15,Otorrinolaringología,11/09/2020,24
1,Cardiología,12/09/2020,10
2,Pediatría,12/09/2020,10
3,Ginecología,12/09/2020,22
4,Traumatología,12/09/2020,10
5,Psicología,12/09/2020,22
6,Dermatología,12/09/2020,15
7,Fonoaudiología,12/09/2020,28
8,Gastroenterología,12/09/2020,2
9,Medicina General,12/09/2020,13
10,Neurología,12/09/2020,7
11,Nefrología,12/09/2020,22
12,Neumología,12/09/2020,13
13,Odontología,12/09/2020,11
14,Oftalmología,12/09/2020,8
15,Otorrinolaringología,12/09/2020,14
1,Cardiología,13/09/2020,4
2,Pediatría,13/09/2020,16
3,Ginecología,13/09/2020,25
4,Traumatología,13/09/2020,30
5,Psicología,13/09/2020,2
6,Dermatología,13/09/2020,5
7,Fonoaudiología,13/09/2020,22
8,Gastroenterología,13/09/2020,8
9,Medicina General,13/09/2020,9
10,Neurología,13/09/2020,4
11,Nefrología,13/09/2020,0
12,Neumología,13/09/2020,28
13,Odontología,13/09/2020,15
14,Oftalmología,13/09/2020,14
15,Otorrinolaringología,13/09/2020,21
1,Cardiología,14/09/2020,1
2,Pediatría,14/09/2020,7
3,Ginecología,14/09/2020,9
4,Traumatología,14/09/2020,17
5,Psicología,14/09/2020,29
6,Dermatología,14/09/2020,11
7,Fonoaudiología,14/09/2020,24
8,Gastroenterología,14/09/2020,16
9,Medicina General,14/09/2020,27
10,Neurología,14/09/2020,15
11,Nefrología,14/09/2020,4
12,Neumología,14/09/2020,16
13,Odontología,14/09/2020,29
14,Oftalmología,14/09/2020,12
15,Otorrinolaringología,14/09/2020,11
1,Cardiología,15/09/2020,16
2,Pediatría,15/09/2020,2
3,Ginecología,15/09/2020,10
4,Traumatología,15/09/2020,17
5,Psicología,15/09/2020,12
6,Dermatología,15/09/2020,26
7,Fonoaudiología,15/09/2020,8
8,Gastroenterología,15/09/2020,18
9,Medicina General,15/09/2020,23
10,Neurología,15/09/2020,27
11,Nefrología,15/09/2020,28
12,Neumología,15/09/2020,27
13,Odontología,15/09/2020,13
14,Oftalmología,15/09/2020,10
15,Otorrinolaringología,15/09/2020,24
1,Cardiología,16/09/2020,20
2,Pediatría,16/09/2020,16
3,Ginecología,16/09/2020,9
4,Traumatología,16/09/2020,27
5,Psicología,16/09/2020,28
6,Dermatología,16/09/2020,3
7,Fonoaudiología,16/09/2020,7
8,Gastroenterología,16/09/2020,28
9,Medicina General,16/09/2020,12
10,Neurología,16/09/2020,30
11,Nefrología,16/09/2020,15
12,Neumología,16/09/2020,4
13,Odontología,16/09/2020,22
14,Oftalmología,16/09/2020,23
15,Otorrinolaringología,16/09/2020,0
1,Cardiología,17/09/2020,24
2,Pediatría,17/09/2020,3
3,Ginecología,17/09/2020,2
4,Traumatología,17/09/2020,27
5,Psicología,17/09/2020,18
6,Dermatología,17/09/2020,24
7,Fonoaudiología,17/09/2020,0
8,Gastroenterología,17/09/2020,26
9,Medicina General,17/09/2020,5
10,Neurología,17/09/2020,2
11,Nefrología,17/09/2020,15
12,Neumología,17/09/2020,25
13,Odontología,17/09/2020,18
14,Oftalmología,17/09/2020,28
15,Otorrinolaringología,17/09/2020,24
1,Cardiología,18/09/2020,4
2,Pediatría,18/09/2020,19
3,Ginecología,18/09/2020,14
4,Traumatología,18/09/2020,2
5,Psicología,18/09/2020,10
6,Dermatología,18/09/2020,19
7,Fonoaudiología,18/09/2020,3
8,Gastroenterología,18/09/2020,28
9,Medicina General,18/09/2020,21
10,Neurología,18/09/2020,13
11,Nefrología,18/09/2020,25
12,Neumología,18/09/2020,10
13,Odontología,18/09/2020,12
14,Oftalmología,18/09/2020,11
15,Otorrinolaringología,18/09/2020,28
1,Cardiología,19/09/2020,6
2,Pediatría,19/09/2020,28
3,Ginecología,19/09/2020,18
4,Traumatología,19/09/2020,26
5,Psicología,19/09/2020,25
6,Dermatología,19/09/2020,3
7,Fonoaudiología,19/09/2020,28
8,Gastroenterología,19/09/2020,24
9,Medicina General,19/09/2020,16
10,Neurología,19/09/2020,8
11,Nefrología,19/09/2020,5
12,Neumología,19/09/2020,26
13,Odontología,19/09/2020,12
14,Oftalmología,19/09/2020,24
15,Otorrinolaringología,19/09/2020,15
1,Cardiología,20/09/2020,4
2,Pediatría,20/09/2020,19
3,Ginecología,20/09/2020,15
4,Traumatología,20/09/2020,5
5,Psicología,20/09/2020,11
6,Dermatología,20/09/2020,28
7,Fonoaudiología,20/09/2020,19
8,Gastroenterología,20/09/2020,12
9,Medicina General,20/09/2020,5
10,Neurología,20/09/2020,16
11,Nefrología,20/09/2020,27
12,Neumología,20/09/2020,25
13,Odontología,20/09/2020,9
14,Oftalmología,20/09/2020,18
15,Otorrinolaringología,20/09/2020,29
1,Cardiología,21/09/2020,3
2,Pediatría,21/09/2020,15
3,Ginecología,21/09/2020,1
4,Traumatología,21/09/2020,17
5,Psicología,21/09/2020,16
6,Dermatología,21/09/2020,24
7,Fonoaudiología,21/09/2020,7
8,Gastroenterología,21/09/2020,4
9,Medicina General,21/09/2020,20
10,Neurología,21/09/2020,9
11,Nefrología,21/09/2020,22
12,Neumología,21/09/2020,6
13,Odontología,21/09/2020,15
14,Oftalmología,21/09/2020,22
15,Otorrinolaringología,21/09/2020,29
1,Cardiología,22/09/2020,22
2,Pediatría,22/09/2020,18
3,Ginecología,22/09/2020,24
4,Traumatología,22/09/2020,18
5,Psicología,22/09/2020,12
6,Dermatología,22/09/2020,6
7,Fonoaudiología,22/09/2020,30
8,Gastroenterología,22/09/2020,21
9,Medicina General,22/09/2020,14
10,Neurología,22/09/2020,16
11,Nefrología,22/09/2020,28
12,Neumología,22/09/2020,14
13,Odontología,22/09/2020,1
14,Oftalmología,22/09/2020,21
15,Otorrinolaringología,22/09/2020,30
1,Cardiología,23/09/2020,8
2,Pediatría,23/09/2020,2
3,Ginecología,23/09/2020,2
4,Traumatología,23/09/2020,18
5,Psicología,23/09/2020,2
6,Dermatología,23/09/2020,14
7,Fonoaudiología,23/09/2020,15
8,Gastroenterología,23/09/2020,14
9,Medicina General,23/09/2020,15
10,Neurología,23/09/2020,22
11,Nefrología,23/09/2020,3
12,Neumología,23/09/2020,11
13,Odontología,23/09/2020,1
14,Oftalmología,23/09/2020,30
15,Otorrinolaringología,23/09/2020,17
1,Cardiología,24/09/2020,21
2,Pediatría,24/09/2020,4
3,Ginecología,24/09/2020,21
4,Traumatología,24/09/2020,4
5,Psicología,24/09/2020,20
6,Dermatología,24/09/2020,29
7,Fonoaudiología,24/09/2020,20
8,Gastroenterología,24/09/2020,11
9,Medicina General,24/09/2020,0
10,Neurología,24/09/2020,27
11,Nefrología,24/09/2020,2
12,Neumología,24/09/2020,7
13,Odontología,24/09/2020,22
14,Oftalmología,24/09/2020,3
15,Otorrinolaringología,24/09/2020,7
1,Cardiología,25/09/2020,8
2,Pediatría,25/09/2020,9
3,Ginecología,25/09/2020,18
4,Traumatología,25/09/2020,5
5,Psicología,25/09/2020,2
6,Dermatología,25/09/2020,25
7,Fonoaudiología,25/09/2020,7
8,Gastroenterología,25/09/2020,1
9,Medicina General,25/09/2020,17
10,Neurología,25/09/2020,28
11,Nefrología,25/09/2020,0
12,Neumología,25/09/2020,26
13,Odontología,25/09/2020,17
14,Oftalmología,25/09/2020,11
15,Otorrinolaringología,25/09/2020,5
1,Cardiología,26/09/2020,23
2,Pediatría,26/09/2020,25
3,Ginecología,26/09/2020,24
4,Traumatología,26/09/2020,20
5,Psicología,26/09/2020,7
6,Dermatología,26/09/2020,14
7,Fonoaudiología,26/09/2020,17
8,Gastroenterología,26/09/2020,16
9,Medicina General,26/09/2020,12
10,Neurología,26/09/2020,7
11,Nefrología,26/09/2020,0
12,Neumología,26/09/2020,20
13,Odontología,26/09/2020,15
14,Oftalmología,26/09/2020,24
15,Otorrinolaringología,26/09/2020,14
1,Cardiología,27/09/2020,29
2,Pediatría,27/09/2020,8
3,Ginecología,27/09/2020,14
4,Traumatología,27/09/2020,27
5,Psicología,27/09/2020,14
6,Dermatología,27/09/2020,15
7,Fonoaudiología,27/09/2020,21
8,Gastroenterología,27/09/2020,25
9,Medicina General,27/09/2020,16
10,Neurología,27/09/2020,3
11,Nefrología,27/09/2020,5
12,Neumología,27/09/2020,30
13,Odontología,27/09/2020,24
14,Oftalmología,27/09/2020,11
15,Otorrinolaringología,27/09/2020,30
1,Cardiología,28/09/2020,23
2,Pediatría,28/09/2020,21
3,Ginecología,28/09/2020,14
4,Traumatología,28/09/2020,16
5,Psicología,28/09/2020,12
6,Dermatología,28/09/2020,5
7,Fonoaudiología,28/09/2020,26
8,Gastroenterología,28/09/2020,7
9,Medicina General,28/09/2020,27
10,Neurología,28/09/2020,14
11,Nefrología,28/09/2020,26
12,Neumología,28/09/2020,14
13,Odontología,28/09/2020,1
14,Oftalmología,28/09/2020,21
15,Otorrinolaringología,28/09/2020,14
1,Cardiología,29/09/2020,13
2,Pediatría,29/09/2020,23
3,Ginecología,29/09/2020,30
4,Traumatología,29/09/2020,4
5,Psicología,29/09/2020,5
6,Dermatología,29/09/2020,10
7,Fonoaudiología,29/09/2020,8
8,Gastroenterología,29/09/2020,8
9,Medicina General,29/09/2020,10
10,Neurología,29/09/2020,11
11,Nefrología,29/09/2020,20
12,Neumología,29/09/2020,27
